"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","module"
"GO:0001558","regulation of cell growth",0.0514184397163121,0.0159991670715624,4.45429037663147e-08,0.000199641294680623,0.000156087712250591,"Bcl11a/Cdkn1b/Trpv2/Gng4/Wnt5a/Dpysl2/Plaat1/Vegfa/Cpne5/Jade1/Dab2ip/Ncoa3/Ppt1/Cda/Rerg/Mecp2/Agt/Barhl2/Sema3f/Rims2/Avp/Tgfb2/Minar1/Tspyl2/Megf8/Trim32/Map1b/Cgrrf1/Nanos1",29,"green"
"GO:0006820","anion transport",0.049645390070922,0.0172832650794753,7.41964407703475e-07,0.000665096895065395,0.000519999897525235,"Psap/Slc1a6/Lrrc8a/Glra2/Slc35b4/Mapk9/Ace/Sfxn1/Dpysl2/Abcc5/Grik1/Clic6/Grm2/Slc12a6/Slc20a1/Abcd3/Slc10a4/Slc6a11/Slc7a10/Slc17a6/Agt/Drd2/Avp/Htr2c/Slc36a4/Htr1b/Gabrg3/Grm7",28,"green"
"GO:0050808","synapse organization",0.0460992907801418,0.0171444436732144,6.05840466812322e-06,0.00162125656243445,0.00126756454974149,"Itga3/Sparc/Dip2a/Drd1/Wnt5a/Pcdhgc4/Ache/St8sia2/Ppfia4/Dab2ip/Camk1/Mecp2/Vstm5/Drd2/Rims3/Igsf9b/Sema3f/Iqsec3/Gap43/Flrt3/Ntng1/Unc13c/Ctnna2/Cbln4/Ank3/Grid2",26,"green"
"GO:0031346","positive regulation of cell projection organization",0.0443262411347518,0.0153744707433886,2.71671527950669e-06,0.00101469315689575,0.000793328523287525,"Bcl11a/Itga3/Trpv2/Wnt5a/Ache/Vegfa/Dpysl3/Dab2ip/Serpini1/Elavl4/Scarb2/Cux1/Ret/Camk1/Tenm3/Agt/Nck1/Kidins220/Dzip1/Setx/Megf8/Atmin/Map1b/Fut9/Map6",25,"green"
"GO:1903829","positive regulation of protein localization",0.0443262411347518,0.0170403276185188,1.59566710629391e-05,0.00230702579690623,0.00180372692592612,"Myo18a/Itga3/Jup/Shh/Ergic3/Tpr/Stac2/Arrb1/Epb41l2/Ppm1a/Vegfa/Capn10/Cct6a/Camk1/Pcm1/Stac/Mavs/Tgfb2/Zfand1/Dzip1/Vsnl1/Dpp6/Numa1/Ank3/Sox4",25,"green"
"GO:0048638","regulation of developmental growth",0.0425531914893617,0.013951551329215,1.62880167402086e-06,0.00088526280729348,0.000692134593456867,"Bcl11a/Cdkn1b/Ankrd26/Trpv2/Meis1/Stat5b/Ptch1/Wnt5a/Dpysl2/Vegfa/Cpne5/Ghrh/Pik3ca/Mecp2/Agt/Drd2/Barhl2/Sema3f/Rims2/Kcnk2/Jarid2/Megf8/Map1b/Naca",24,"green"
"GO:0042391","regulation of membrane potential",0.0425531914893617,0.0162768098840841,2.166483672506e-05,0.0025553104789926,0.00199784602375969,"Jup/Slc1a6/Glra2/Drd1/Grik1/Bok/Stx1b/Mecp2/Agt/Scn5a/Rims3/Igsf9b/Rims2/Kcnk2/Kcnh2/Akap7/Kcnk3/Kcnip1/Gabrg3/Kcnh1/Kcnd2/Dpp6/Ank3/Grid2",24,"green"
"GO:0007409","axonogenesis",0.0425531914893617,0.0171097383216492,4.78877669260778e-05,0.00447152023672251,0.00349601701966914,"Bcl11a/Shh/Trpv2/Ptch1/Wnt5a/Dpysl2/Ache/Vegfa/Ret/Drd2/Ndn/Barhl2/Sema3f/Notch3/Nexn/Tgfb2/Megf8/Gap43/Flrt3/Map1b/Map6/Ntng1/Ctnna2/Ank3",24,"green"
"GO:0070997","neuron death",0.0407801418439716,0.0152009439855626,2.14044484361492e-05,0.0025553104789926,0.00199784602375969,"Shh/Hdgf/Arrb1/Chga/Wnt5a/Cd200/Faim2/Pcdhgc4/Ache/Vegfa/Ralbp1/Msh2/Inpp5a/St8sia2/Bok/Pik3ca/Ppt1/Mecp2/Agt/Tgfb2/Itga1/Grm7/Grid2",23,"green"
"GO:0006397","mRNA processing",0.0407801418439716,0.0163809259387798,6.74696137217797e-05,0.0054981601582003,0.00429868601109674,"Prpf6/Habp4/Cdc5l/Prpf19/Cwf19l2/Rprd1b/Rnpc3/Elavl4/Srrm1/Arl6ip4/Celf6/Ramac/Cpeb3/Alkbh5/Setx/Adarb2/Cpsf3/Akap17b/Alyref2/Snu13/Sf3b4/Lsm5/Snrpn",23,"green"
