"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","module"
"GO:0061448","connective tissue development",0.0618556701030928,0.0102380787117374,1.51669802990943e-09,5.20834103470897e-06,4.31061545342679e-06,"Col1a1/Ppard/Nfib/Mboat2/Rflnb/Poc1a/Itgb8/Nppc/Col5a1/Wnt7a/Mex3c/Sox5/Tapt1/Maf/Thra/Mapk3/Zbtb16/Rasal2",18,"cyan"
"GO:0001503","ossification",0.0549828178694158,0.014610953008954,6.98010746748594e-06,0.00479393780866934,0.0039676400341499,"Col1a1/Smo/Chrd/H3f3b/Igfbp3/Rflnb/Smoc1/Twsg1/Nppc/Ptgs2/Txlng/Fat4/Tapt1/Thra/Mapk3/Zbtb16",16,"cyan"
"GO:0051216","cartilage development",0.0515463917525773,0.00739223988339002,5.25974168676985e-09,9.03097647618383e-06,7.47436976540978e-06,"Col1a1/Nfib/Mboat2/Rflnb/Poc1a/Itgb8/Nppc/Wnt7a/Mex3c/Sox5/Tapt1/Maf/Thra/Mapk3/Zbtb16",15,"cyan"
"GO:0030900","forebrain development",0.0515463917525773,0.0138127299229541,1.49112403761911e-05,0.00853419990864003,0.0070632191255642,"Lhx2/Smo/Lamb1/Chrd/Nfib/Fabp7/Fezf2/Twsg1/Nrp1/Mfsd2a/Hdac1/Wnt7a/Kras/Reln/Fat4",15,"cyan"
"GO:0048608","reproductive structure development",0.0515463917525773,0.0167973901575623,0.000135999415391904,0.0305002320957888,0.0252431188605063,"Ppard/Igf1r/Gnrh1/H3f3b/Rspo3/Kitl/Ncoa1/Wnt7a/Ptgs2/Tiparp/Kdm5b/Greb1l/Synb/Nrip1/Mapk3",15,"cyan"
"GO:0061458","reproductive system development",0.0515463917525773,0.0169362115638231,0.000148719639055644,0.0305002320957888,0.0252431188605063,"Ppard/Igf1r/Gnrh1/H3f3b/Rspo3/Kitl/Ncoa1/Wnt7a/Ptgs2/Tiparp/Kdm5b/Greb1l/Synb/Nrip1/Mapk3",15,"cyan"
"GO:0050808","synapse organization",0.0515463917525773,0.0171444436732144,0.000169736792373134,0.0312621663130358,0.0258737237670345,"Ncan/Igf1r/Chrd/Nrp1/Sdcbp/Nfia/Wnt7a/Erc1/Gpc4/Gnpat/Erc2/Reln/Abhd17b/Oxtr/Lrrtm1",15,"cyan"
"GO:0016570","histone modification",0.0515463917525773,0.0171791490247796,0.000173479239155256,0.0312621663130358,0.0258737237670345,"Ncoa1/Brd1/Cxxc1/Uimc1/Eya1/Bmi1/Hdac1/Auts2/Rbbp7/Ash2l/Setd1b/Kdm5b/Kdm7a/Mapk3/Pcgf1",15,"cyan"
"GO:0019216","regulation of lipid metabolic process",0.0481099656357388,0.0132574442979107,3.88929821836832e-05,0.017633913105563,0.0145944779404163,"Ppard/Sec14l2/Igf1r/Pdk1/Samd8/Zbtb20/Cpt1a/Ccdc3/Mfsd2a/Dkk3/Ptgs2/Thrsp/Disp3/Thra",14,"cyan"
"GO:0007264","small GTPase mediated signal transduction",0.0481099656357388,0.0149580065246061,0.000139707417032782,0.0305002320957888,0.0252431188605063,"Stard13/Cyth1/Kitl/Nrp1/Sdcbp/Auts2/Kras/Psd3/Stard8/Cdh13/Itpkb/Garnl3/Reln/Prag1",14,"cyan"
"GO:0007389","pattern specification process",0.0481099656357388,0.0170056222669536,0.000510064091767551,0.0476810502349091,0.0394625986678891,"Lhx2/Smo/Chrd/Fezf2/Nrp1/Eya1/Bmi1/Wnt7a/Nbl1/Reln/Pskh1/Zic2/Zbtb16/Med12",14,"cyan"
"GO:0007409","axonogenesis",0.0481099656357388,0.0171097383216492,0.000541514548387145,0.0476810502349091,0.0394625986678891,"Lhx2/Smo/Efna2/Igf1r/Nfib/Fezf2/Nrp1/Auts2/Wnt7a/Prtg/Reln/Tenm2/Zic2/Ptprz1",14,"cyan"
"GO:0062012","regulation of small molecule metabolic process",0.0446735395189003,0.0128756854306934,0.000114714872763529,0.0305002320957888,0.0252431188605063,"Ppard/Ranbp2/Sec14l2/Stat3/Inpp5k/Pdk1/Igfbp3/Zbtb20/Cpt1a/Mfsd2a/Dkk3/Ptgs2/Foxk2",13,"cyan"
"GO:0048167","regulation of synaptic plasticity",0.0446735395189003,0.0131186228916499,0.00013796469995483,0.0305002320957888,0.0252431188605063,"Nsmf/Chrd/Igsf11/Fgf14/Cplx2/Ncdn/Erc1/Kras/Ptgs2/Pmch/Erc2/Reln/Lrrtm1",13,"cyan"
"GO:0051056","regulation of small GTPase mediated signal transduction",0.0412371134020619,0.00808634691469425,4.96550182885188e-06,0.00426288332006934,0.00352811972050002,"Stard13/Cyth1/Kitl/Nrp1/Auts2/Kras/Psd3/Stard8/Itpkb/Garnl3/Reln/Prag1",12,"cyan"
"GO:0007265","Ras protein signal transduction",0.0412371134020619,0.0118692302353023,0.000206507908506184,0.0324762468685823,0.0268785416868995,"Stard13/Cyth1/Kitl/Nrp1/Sdcbp/Auts2/Kras/Psd3/Stard8/Cdh13/Itpkb/Prag1",12,"cyan"
"GO:0042063","gliogenesis",0.0412371134020619,0.012146873047824,0.000255009503835186,0.0331756911926068,0.0274574276492163,"Smo/Nfix/Lamb1/Stat3/Nfib/Hdac1/Kras/Sox5/Reln/Mapk3/Ptprz1/Med12",12,"cyan"
"GO:0010001","glial cell differentiation",0.0378006872852234,0.00898868605538974,7.19583667824798e-05,0.0264645113491062,0.0219030072778674,"Smo/Nfix/Stat3/Nfib/Hdac1/Kras/Sox5/Reln/Mapk3/Ptprz1/Med12",11,"cyan"
"GO:0048705","skeletal system morphogenesis",0.0378006872852234,0.00905809675852016,7.70661367184222e-05,0.0264645113491062,0.0219030072778674,"Col1a1/Rflnb/Poc1a/Eya1/Nppc/Bmi1/Wnt7a/Tiparp/Sox5/Thra/Med12",11,"cyan"
"GO:0043588","skin development",0.0378006872852234,0.0111751232039981,0.000471877590871233,0.0476810502349091,0.0394625986678891,"Lhx2/Col1a1/Smo/Ppard/Flnb/Col5a1/Hdac1/Wnt7a/Ptgs2/Foxq1/Krt2",11,"cyan"
"GO:0002062","chondrocyte differentiation",0.0343642611683849,0.00399111542999931,2.77218938270811e-07,0.000317323278007321,0.000262628467835505,"Nfib/Mboat2/Rflnb/Poc1a/Nppc/Wnt7a/Mex3c/Sox5/Maf/Zbtb16",10,"cyan"
"GO:0046578","regulation of Ras protein signal transduction",0.0343642611683849,0.00697577566460748,4.10807527211719e-05,0.017633913105563,0.0145944779404163,"Stard13/Cyth1/Kitl/Nrp1/Auts2/Kras/Psd3/Stard8/Itpkb/Prag1",10,"cyan"
"GO:0007411","axon guidance",0.0343642611683849,0.00895398070382453,0.000317798694585824,0.0375074987204134,0.0310425915903246,"Lhx2/Smo/Efna2/Nfib/Fezf2/Nrp1/Prtg/Reln/Tenm2/Zic2",10,"cyan"
"GO:0097485","neuron projection guidance",0.0343642611683849,0.00898868605538974,0.000327671800120093,0.0375074987204134,0.0310425915903246,"Lhx2/Smo/Efna2/Nfib/Fezf2/Nrp1/Prtg/Reln/Tenm2/Zic2",10,"cyan"
"GO:0045834","positive regulation of lipid metabolic process",0.0309278350515464,0.0064204900395641,0.000117850243677059,0.0305002320957888,0.0252431188605063,"Ppard/Sec14l2/Igf1r/Zbtb20/Cpt1a/Ccdc3/Mfsd2a/Ptgs2/Disp3",9,"cyan"
"GO:0001764","neuron migration",0.0309278350515464,0.00680224890678143,0.000182074352434687,0.0312621663130358,0.0258737237670345,"Stat3/Nsmf/Gnrh1/Fezf2/Nrp1/Auts2/Cep85l/Reln/Ptprz1",9,"cyan"
"GO:0046890","regulation of lipid biosynthetic process",0.0309278350515464,0.00704518636773791,0.000236431616690319,0.0324762468685823,0.0268785416868995,"Sec14l2/Igf1r/Samd8/Zbtb20/Ccdc3/Mfsd2a/Dkk3/Ptgs2/Thrsp",9,"cyan"
"GO:0071560","cellular response to transforming growth factor beta stimulus",0.0309278350515464,0.00784340945373777,0.000517849998926723,0.0476810502349091,0.0394625986678891,"Stat3/Igf1r/Twsg1/Itgb8/Sdcbp/Tgfb1i1/Adamtsl2/Sox5/Pbld1",9,"cyan"
"GO:0099504","synaptic vesicle cycle",0.0309278350515464,0.00787811480530298,0.000534554652725831,0.0476810502349091,0.0394625986678891,"Cyth1/Fgf14/Cplx2/Snap23/Wnt7a/Erc1/Nr3c2/Erc2/Btbd8",9,"cyan"
"GO:0021543","pallium development",0.0274914089347079,0.00565697230512945,0.00026447742812036,0.0331756911926068,0.0274574276492163,"Lhx2/Smo/Lamb1/Fezf2/Mfsd2a/Hdac1/Reln/Fat4",8,"cyan"
"GO:0016079","synaptic vesicle exocytosis",0.0240549828178694,0.00475463316443396,0.000501546071314826,0.0476810502349091,0.0394625986678891,"Cyth1/Cplx2/Snap23/Wnt7a/Erc1/Nr3c2/Erc2",7,"cyan"
"GO:0051057","positive regulation of small GTPase mediated signal transduction",0.0206185567010309,0.0027417227736517,0.000150991247998954,0.0305002320957888,0.0252431188605063,"Kitl/Auts2/Kras/Itpkb/Reln/Prag1",6,"cyan"
"GO:0048864","stem cell development",0.0206185567010309,0.00329700839869508,0.000412698464475737,0.0457163395809574,0.0378365315478604,"Smo/Kitl/Nrp1/Ptprc/Wnt7a/Mapk3",6,"cyan"
"GO:0001570","vasculogenesis",0.0206185567010309,0.0033664191018255,0.000461426874712581,0.0476810502349091,0.0394625986678891,"Smo/Itgb8/Nrp1/Wnt7a/Tiparp/Asb4",6,"cyan"
"GO:0032330","regulation of chondrocyte differentiation",0.0171821305841924,0.00187408898452141,0.000214172479903728,0.0324762468685823,0.0268785416868995,"Mboat2/Rflnb/Sox5/Maf/Zbtb16",5,"cyan"
"GO:2001222","regulation of neuron migration",0.0171821305841924,0.00190879433608662,0.000233661662773177,0.0324762468685823,0.0268785416868995,"Stat3/Nsmf/Gnrh1/Reln/Ptprz1",5,"cyan"
"GO:0048261","negative regulation of receptor-mediated endocytosis",0.013745704467354,0.00104116054695634,0.000227034052799539,0.0324762468685823,0.0268785416868995,"Sdcbp/Wdr54/Neu3/Lrrtm1",4,"cyan"
"GO:0071679","commissural neuron axon guidance",0.0103092783505155,0.000451169570347748,0.00027050650943302,0.0331756911926068,0.0274574276492163,"Smo/Nfib/Nrp1",3,"cyan"
"GO:0002091","negative regulation of receptor internalization",0.0103092783505155,0.000555285625043382,0.000517901338392898,0.0476810502349091,0.0394625986678891,"Sdcbp/Wdr54/Lrrtm1",3,"cyan"
