"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","module"
"GO:0050808","synapse organization",0.094488188976378,0.0171444436732144,2.0418223230567e-06,0.00121947838244562,0.00095267131020514,"Cbln2/Snta1/Rph3a/Snap91/Rims4/Lrrk2/Clstn1/Magi2/Cux2/C1ql1/Ctnna2/Arhgap22",12,"lightgreen"
"GO:0010639","negative regulation of organelle organization",0.0866141732283465,0.0129450961338238,8.60252985568234e-07,0.00103453702598543,0.000808192878355694,"Hip1r/Hdgfl3/Bok/Stmn1/Dysf/Ccp110/Fhod3/Lrrk2/Plekhh2/Gmfb/Ctnna2",11,"lightgreen"
"GO:1902903","regulation of supramolecular fiber organization",0.078740157480315,0.013465676407302,9.02502373320942e-06,0.0030801116712339,0.0024062206133805,"Hip1r/Prox1/Hdgfl3/Stmn1/Arhgef5/Dysf/Fhod3/Plekhh2/Gmfb/Ctnna2",10,"lightgreen"
"GO:0006887","exocytosis",0.078740157480315,0.0143680155479975,1.57989547618427e-05,0.00419374476956023,0.00327620430324527,"Kit/Bloc1s6/Rab21/Rab3c/Rasgrp1/Rab33b/Rims4/Lrrk2/Htr1b/Kcnh1",10,"lightgreen"
"GO:0032970","regulation of actin filament-based process",0.078740157480315,0.0143680155479975,1.57989547618427e-05,0.00419374476956023,0.00327620430324527,"Hip1r/Prox1/Pde4d/Stmn1/Hcn4/Arhgef5/Fhod3/Plekhh2/Gmfb/Ctnna2",10,"lightgreen"
"GO:0031346","positive regulation of cell projection organization",0.078740157480315,0.0153744707433886,2.81368399149597e-05,0.00476550105688045,0.00372286725291315,"Stk11/Kit/Trpv2/Rab21/Snap91/Ccp110/Creb3l2/Magi2/Cux2/Ccl19",10,"lightgreen"
"GO:0030098","lymphocyte differentiation",0.078740157480315,0.0155132921496495,3.03597125057369e-05,0.00476550105688045,0.00372286725291315,"Stk11/Kit/Ptprj/Rasgrp1/Socs5/Plcl2/Pbx1/Cyp26b1/Ccl19/Sox4",10,"lightgreen"
"GO:0007015","actin filament organization",0.078740157480315,0.0158950510168668,3.72648269113515e-05,0.00510750064636693,0.00399004148223594,"Hip1r/Prox1/Stmn1/Arhgef5/Fhod3/Coro7/Plekhh2/Gmfb/Ctnna2/Fat1",10,"lightgreen"
"GO:1903131","mononuclear cell differentiation",0.078740157480315,0.0171791490247796,7.12193231934068e-05,0.00773377105041131,0.00604171579052202,"Stk11/Kit/Ptprj/Rasgrp1/Socs5/Plcl2/Pbx1/Cyp26b1/Ccl19/Sox4",10,"lightgreen"
"GO:0050807","regulation of synapse organization",0.0708661417322835,0.00912750746165059,2.6613315816297e-06,0.00127158422970267,0.000993377030364095,"Cbln2/Snap91/Rims4/Lrrk2/Clstn1/Magi2/Cux2/Ctnna2/Arhgap22",9,"lightgreen"
